"ticker","nombre_empresa","sector","industria","fecha_consulta","market_cap","enterprise_value"
"OMI","Owens & Minor, Inc.","Healthcare","Medical - Distribution",NULL,"613678941.0",NULL
"OMIC","Singular Genomics Systems, Inc.","Healthcare","Medical - Instruments & Supplies",NULL,"50765770.0",NULL
"OMSE","OMS Energy Technologies Inc.","Energy","Oil & Gas Equipment & Services",NULL,"367181255.0",NULL
"OMSIX","Invesco Main Street Fund Class R6","Financial Services","Asset Management",NULL,"11199224156.0",NULL
"ON","ON Semiconductor Corporation","Technology","Semiconductors","2025-05-30","17559527700.0",NULL
"ONB","Old National Bancorp","Financial Services","Banks - Regional",NULL,"7979368530.0",NULL
"ONBPO","Old National Bancorp","Financial Services","Banks - Regional",NULL,"7894287203.0",NULL
"ONBPP","Old National Bancorp","Financial Services","Banks - Regional",NULL,"7894381925.0",NULL
"ONC","BeOne Medicines Ltd.","Healthcare","Medical - Pharmaceuticals",NULL,"26164876392.0",NULL
"ONCO","Onconetix, Inc.","Healthcare","Biotechnology",NULL,"3628519.0",NULL
"ONCS","OncoSec Medical Incorporated","Healthcare","Biotechnology",NULL,"1652822.0",NULL
"ONCT","Oncternal Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"1558546.0",NULL
"ONCY","Oncolytics Biotech Inc.","Healthcare","Biotechnology",NULL,"37927079.0",NULL
"ONDS","Ondas Holdings Inc.","Technology","Communication Equipment",NULL,"202017690.0",NULL
"ONE","Meta Data Limited","Consumer Defensive","Education & Training Services","2025-05-31","51309136.0",NULL
"ONEG","OneConstruction Group Limited","Industrials","Engineering & Construction",NULL,"43810000.0",NULL
"ONEM","1Life Healthcare, Inc.","Healthcare","Medical - Healthcare Information Services",NULL,"3401697462.0",NULL
"ONEW","OneWater Marine Inc.","Consumer Cyclical","Auto - Recreational Vehicles","2025-05-31","240944472.0",NULL
"ONFO","Onfolio Holdings, Inc.","Communication Services","Internet Content & Information",NULL,"5024848.0",NULL
"ONFOW","Onfolio Holdings, Inc.","Communication Services","Internet Content & Information",NULL,"589651.0",NULL
"ONIT","Onity Group Inc.","Financial Services","Financial - Mortgages",NULL,"298557216.0",NULL
"ONL","Orion Office REIT Inc.","Real Estate","REIT - Office",NULL,"105644090.0",NULL
"ONMD","OneMedNet Corporation","Healthcare","Medical - Healthcare Information Services",NULL,"13299168.0",NULL
"ONMDW","OneMedNet Corporation","Technology","Software - Application",NULL,"617571.0",NULL
"ONON","On Holding AG","Consumer Cyclical","Apparel - Retail","2025-05-31","19232863955.0",NULL
"ONTF","ON24, Inc.","Technology","Software - Application",NULL,"236586864.0",NULL
"ONTO","Onto Innovation Inc.","Technology","Semiconductors",NULL,"4533580068.0",NULL
"ONTX","Onconova Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"20904684.0",NULL
"ONVO","Organovo Holdings, Inc.","Healthcare","Biotechnology",NULL,"3672000.0",NULL
"ONYX","Onyx Acquisition Co. I","Financial Services","Shell Companies",NULL,"90498789.0",NULL
"ONYXU","Onyx Acquisition Co. I","Financial Services","Shell Companies",NULL,"90498786.0",NULL
"ONYXW","Onyx Acquisition Co. I","Financial Services","Shell Companies",NULL,"22008.0",NULL
"OOMA","Ooma, Inc.","Communication Services","Telecommunications Services",NULL,"370140201.0",NULL
"OP","OceanPal Inc.","Industrials","Marine Shipping",NULL,"5628737.0",NULL
"OPA","Magnum Opus Acquisition Limited","Financial Services","Shell Companies",NULL,"125169094.0",NULL
"OPA-UN","Magnum Opus Acquisition Limited","Financial Services","Shell Companies",NULL,"122475467.0",NULL
"OPA-WT","Magnum Opus Acquisition Limited","","",NULL,"125169094.0",NULL
"OPAD","Offerpad Solutions Inc.","Real Estate","Real Estate - Services",NULL,"27267669.0",NULL
"OPAD-WT","Offerpad Solutions Inc.","Real Estate","Real Estate - Services",NULL,"234747598.0",NULL
"OPAL","OPAL Fuels Inc.","Utilities","Regulated Gas",NULL,"90102609.0",NULL
"OPALW","OPAL Fuels Inc.","Utilities","Regulated Gas",NULL,"634280645.0",NULL
"OPBK","OP Bancorp","Financial Services","Banks - Regional",NULL,"186650673.0",NULL
"OPCH","Option Care Health, Inc.","Healthcare","Medical - Care Facilities",NULL,"5264466050.0",NULL
"OPEN","Opendoor Technologies Inc.","Real Estate","Real Estate - Services",NULL,"435005730.0",NULL
"OPFI","OppFi Inc.","Technology","Software - Application","2025-06-02","1099855498.0",NULL
"OPFI-WT","OppFi Inc. WT","Financial Services","Rental & Leasing Services",NULL,"1240964092.0",NULL
"OPHC","OptimumBank Holdings, Inc.","Financial Services","Banks - Regional",NULL,"53467505.0",NULL
"OPI","Office Properties Income Trust","Real Estate","REIT - Office",NULL,"13434603.0",NULL
"OPINL","Office Properties Income Trust","Real Estate","REIT - Office",NULL,"14366782.0",NULL
"OPK","OPKO Health, Inc.","Healthcare","Medical - Diagnostics & Research",NULL,"1094413140.0",NULL
"OPNT","Opiant Pharmaceuticals, Inc.","Healthcare","Biotechnology",NULL,"108798242.0",NULL
"OPOF","Old Point Financial Corporation","Financial Services","Banks - Regional",NULL,"202516540.0",NULL
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","Financial Services","Asset Management",NULL,"257584003.0",NULL
"OPP-PA","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","Financial Services","Asset Management",NULL,"257583987.0",NULL
"OPP-PB","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","Financial Services","Asset Management",NULL,"262265993.0",NULL
"OPRA","Opera Limited","Communication Services","Internet Content & Information",NULL,"820946583.0",NULL
"OPRT","Oportun Financial Corporation","Financial Services","Financial - Credit Services",NULL,"302705760.0",NULL
"OPRX","OptimizeRx Corporation","Healthcare","Medical - Healthcare Information Services",NULL,"285564344.0",NULL
"OPT","Opthea Limited","Healthcare","Biotechnology",NULL,"4198555680.0",NULL
"OPTN","OptiNose, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"97223040.0",NULL
"OPTT","Ocean Power Technologies, Inc.","Industrials","Electrical Equipment & Parts",NULL,"91935421.0",NULL
"OPTX","Syntec Optics Holdings, Inc.","Technology","Hardware, Equipment & Parts",NULL,"58334345.0",NULL
"OPTXW","Syntec Optics Holdings, Inc.","Technology","Hardware, Equipment & Parts",NULL,"3443248.0",NULL
"OPXS","Optex Systems Holdings, Inc","Industrials","Aerospace & Defense",NULL,"60902825.0",NULL
"OPY","Oppenheimer Holdings Inc.","Financial Services","Financial - Capital Markets",NULL,"660057398.0",NULL
"OR","Osisko Gold Royalties Ltd","Basic Materials","Gold",NULL,"4964126160.0",NULL
"OR.PA","L'Oréal S.A.","Consumer Defensive","Household & Personal Products","2025-05-31","198978906000.0",NULL
"ORA","Ormat Technologies, Inc.","Utilities","Renewable Utilities",NULL,"4556974512.0",NULL
"ORAN","Orange S.A.","Communication Services","Telecommunications Services",NULL,"29641382643.0",NULL
"ORC","Orchid Island Capital, Inc.","Real Estate","REIT - Mortgage",NULL,"721109480.0",NULL
"ORCC","Owl Rock Capital Corporation","Financial Services","Financial - Credit Services",NULL,"5254477256.0",NULL
"ORCL","Oracle","Technology","Software - Infrastructure","2025-05-29","591876657600.0",NULL
"ORGN","Origin Materials, Inc.","Basic Materials","Chemicals",NULL,"68959706.0",NULL
"ORGNW","Origin Materials, Inc.","Basic Materials","Chemicals",NULL,"3838592.0",NULL
"ORGO","Organogenesis Holdings Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"440183380.0",NULL
"ORI","Old Republic International Corporation","Financial Services","Insurance - Diversified",NULL,"9261235080.0",NULL
"ORIC","ORIC Pharmaceuticals, Inc.","Healthcare","Biotechnology",NULL,"693108975.0",NULL
"ORIS","Oriental Rise Holdings Limited","Consumer Defensive","Packaged Foods","2025-05-31","18512513.0",NULL
"ORKA","Oruka Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"493840195.0",NULL
"ORKT","Orangekloud Technology Inc.","Technology","Software - Application",NULL,"10976394.0",NULL
"ORLA","Orla Mining Ltd.","Basic Materials","Gold",NULL,"4015281400.0",NULL
"ORLY","O'Reilly Automotive, Inc.","Consumer Cyclical","Specialty Retail","2025-05-31","77933141250.0",NULL
"ORMP","Oramed Pharmaceuticals Inc.","Healthcare","Biotechnology",NULL,"91096615.0",NULL
"ORN","Orion Group Holdings, Inc.","Industrials","Engineering & Construction",NULL,"337791160.0",NULL
"ORRF","Orrstown Financial Services, Inc.","Financial Services","Banks - Regional",NULL,"608665200.0",NULL
"ORTX","Orchard Therapeutics plc","Healthcare","Biotechnology",NULL,"380108700.0",NULL
"OS","OneStream, Inc. Class A Common Stock","Technology","Software - Application","2025-05-30","6722931822.0",NULL
"OSA","ProSomnus, Inc.","Healthcare","Medical - Devices",NULL,"8175227.0",NULL
"OSAAW","ProSomnus, Inc.","Healthcare","Medical - Devices",NULL,"270202.0",NULL
"OSBC","Old Second Bancorp, Inc.","Financial Services","Banks - Regional",NULL,"775417202.0",NULL
"OSCR","Oscar Health, Inc.","Healthcare","Medical - Healthcare Plans",NULL,"3379493460.0",NULL
"OSG","Overseas Shipholding Group, Inc.","Energy","Oil & Gas Midstream",NULL,"612263500.0",NULL
"OSH","Oak Street Health, Inc.","Healthcare","Medical - Care Facilities",NULL,"9517092000.0",NULL
"OSI","Osiris Acquisition Corp.","Financial Services","Shell Companies",NULL,"94290190.0",NULL
"OSI-UN","Osiris Acquisition Corp.","Financial Services","Shell Companies",NULL,"91446538.0",NULL
"OSI-WT","Osiris Acquisition Corp.","","",NULL,"94290190.0",NULL
"OSIS","OSI Systems, Inc.","Technology","Hardware, Equipment & Parts",NULL,"3651184728.0",NULL
"OSK","Oshkosh Corporation","Industrials","Agricultural - Machinery",NULL,"6587299221.0",NULL
"OSMT","RVL Pharmaceuticals plc","Healthcare","Biotechnology",NULL,"110176380.0",NULL
"OSPN","OneSpan Inc.","Technology","Software - Infrastructure",NULL,"601748070.0",NULL
"OSRH","OSR Holdings, Inc.","Healthcare","Biotechnology",NULL,"32192553.0",NULL
"OSRHW","OSR Holdings, Inc.","Healthcare","Biotechnology",NULL,"27951621.0",NULL
"OSS","One Stop Systems, Inc.","Technology","Computer Hardware",NULL,"60233868.0",NULL
"OST","Ostin Technology Group Co., Ltd.","Technology","Hardware, Equipment & Parts",NULL,"614499600.0",NULL
"OSTK","Overstock.com, Inc.","Consumer Cyclical","Specialty Retail","2025-05-31","768037380.0",NULL
"OSTX","OS Therapies Incorporated","Healthcare","Biotechnology",NULL,"46923152.0",NULL
"OSUR","OraSure Technologies, Inc.","Healthcare","Medical - Instruments & Supplies",NULL,"223652299.0",NULL
"OSW","OneSpaWorld Holdings Limited","Consumer Cyclical","Leisure","2025-05-31","1936865420.0",NULL
"OTEC","OceanTech Acquisitions I Corp.","Financial Services","Shell Companies",NULL,"41095390.0",NULL
"OTECU","OceanTech Acquisitions I Corp.","Financial Services","Shell Companies",NULL,"36387766.0",NULL
"OTECW","OceanTech Acquisitions I Corp.","Financial Services","Shell Companies",NULL,"267200.0",NULL
"OTEX","Open Text Corporation","Technology","Software - Application","2025-05-30","7336310020.0",NULL
"OTEX.TO","Open Text Corporation","Technology","Software - Application","2025-05-30","10070258120.0",NULL
"OTIS","Otis Worldwide Corporation","Industrials","Industrial - Machinery",NULL,"37450900530.0",NULL
"OTLK","Outlook Therapeutics, Inc.","Healthcare","Biotechnology",NULL,"78636540.0",NULL
"OTLY","Oatly Group AB","Consumer Defensive","Beverages - Non-Alcoholic","2025-05-31","327412232.0",NULL
"OTMO","Otonomo Technologies Ltd.","Technology","Software - Application",NULL,"52374017.0",NULL
"OTMOW","Otonomo Technologies Ltd.","Technology","Software - Application",NULL,"52374017.0",NULL
"OTRK","Ontrak, Inc.","Healthcare","Medical - Healthcare Information Services",NULL,"6284597.0",NULL
"OTTR","Otter Tail Corporation","Utilities","Diversified Utilities",NULL,"3201496160.0",NULL
"OUST","Ouster, Inc.","Technology","Hardware, Equipment & Parts",NULL,"688038050.0",NULL
"OUST-WT","Ouster, Inc.","Technology","Hardware, Equipment & Parts",NULL,"459220301.0",NULL
"OUST-WTA","Ouster, Inc.","Technology","Hardware, Equipment & Parts",NULL,"709798233.0",NULL
"OUSTW","Ouster, Inc.","Technology","Hardware, Equipment & Parts",NULL,"1371773.0",NULL
"OUSTZ","Ouster, Inc.","Technology","Hardware, Equipment & Parts",NULL,"4174492.0",NULL
"OUT","Outfront Media Inc.","Real Estate","REIT - Specialty",NULL,"2753379520.0",NULL
"OVBC","Ohio Valley Banc Corp.","Financial Services","Banks - Regional",NULL,"152400850.0",NULL
"OVID","Ovid Therapeutics Inc.","Healthcare","Biotechnology",NULL,"22833260.0",NULL
"OVLY","Oak Valley Bancorp","Financial Services","Banks - Regional",NULL,"220531972.0",NULL
"OVV","Ovintiv Inc.","Energy","Oil & Gas Exploration & Production",NULL,"9628743900.0",NULL
"OWL","Blue Owl Capital Inc.","Financial Services","Asset Management","2025-06-01","28801437320.0",NULL
"OWLT","Owlet, Inc.","Healthcare","Medical - Devices",NULL,"101792152.0",NULL
"OXAC","Oxbridge Acquisition Corp.","Financial Services","Shell Companies",NULL,"35921770.0",NULL
"OXACU","Oxbridge Acquisition Corp.","Financial Services","Shell Companies",NULL,"42531729.0",NULL
"OXBR","Oxbridge Re Holdings Limited","Financial Services","Insurance - Reinsurance",NULL,"12629147.0",NULL
"OXBRW","Oxbridge Re Holdings Limited","Financial Services","Insurance - Reinsurance",NULL,"12504108.0",NULL
"OXLC","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"1958656000.0",NULL
"OXLCI","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"11236040000.0",NULL
"OXLCL","Oxford Lane Capital Corp. 6.75% Notes due 2031","Financial Services","Asset Management",NULL,"10265456000.0",NULL
"OXLCM","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"466418959.0",NULL
"OXLCN","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"10571496000.0",NULL
"OXLCO","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"10099320000.0",NULL
"OXLCP","Oxford Lane Capital Corp.","Financial Services","Asset Management",NULL,"10623960000.0",NULL
"OXLCZ","Oxford Lane Capital Corp. 5.00% Notes due 2027","Financial Services","Asset Management",NULL,"10545264000.0",NULL
"OXM","Oxford Industries, Inc.","Consumer Cyclical","Apparel - Manufacturers","2025-05-31","798479264.0",NULL
"OXSQ","Oxford Square Capital Corp.","Financial Services","Asset Management",NULL,"165590000.0",NULL
"OXSQG","Oxford Square Capital Corp. 5.50% Notes due 2028","Financial Services","Asset Management",NULL,"164655676.0",NULL
"OXSQL","Oxford Square Capital Corp. 6.50% NT 24","Financial Services","Asset Management",NULL,"181945950.0",NULL
"OXSQZ","Oxford Square Capital Corp. - 6","Financial Services","Asset Management",NULL,"165074639.0",NULL
"OXUS","Oxus Acquisition Corp.","Financial Services","Shell Companies",NULL,"81901613.0",NULL
"OXUSU","Oxus Acquisition Corp.","Financial Services","Shell Companies",NULL,"75104370.0",NULL
"OXUSW","Oxus Acquisition Corp.","Financial Services","Shell Companies",NULL,"511118.0",NULL
"OXY","Occidental Petroleum Corporation","Energy","Oil & Gas Exploration & Production",NULL,"41156442060.0",NULL
"OXY-WT","Occidental Petroleum Corporation","Energy","Oil & Gas Exploration & Production",NULL,"41865005536.0",NULL
"OZ","Belpointe PREP, LLC","Real Estate","Real Estate - Development",NULL,"239791565.0",NULL
"OZK","Bank OZK","Financial Services","Banks - Regional",NULL,"5260976160.0",NULL
"OZKAP","Bank OZK","Financial Services","Banks - Regional",NULL,"1830792480.0",NULL
"OZON","Ozon Holdings PLC","Consumer Cyclical","Specialty Retail","2025-05-31","2422346997.0",NULL
"PAA","Plains All American Pipeline, L.P.","Energy","Oil & Gas Midstream",NULL,"12012346920.0",NULL
"PAAS","Pan American Silver Corp.","Basic Materials","Silver",NULL,"10358605400.0",NULL
"PAC","Grupo Aeroportuario del Pacífico, S.A.B. de C.V.","Industrials","Airlines, Airports & Air Services",NULL,"11480146793.0",NULL
"PACB","Pacific Biosciences of California, Inc.","Healthcare","Medical - Devices",NULL,"348098600.0",NULL
"PACE","TPG Pace Tech Opportunities Corp.","Financial Services","Shell Companies",NULL,"1069102720.0",NULL
"PACI","PROOF Acquisition Corp I","Financial Services","Shell Companies",NULL,"208699950.0",NULL
"PACI-UN","PROOF Acquisition Corp I","Financial Services","Shell Companies",NULL,"208699946.0",NULL
"PACI-WT","PROOF Acquisition Corp I WT","","",NULL,"208699950.0",NULL
"PACK","Ranpak Holdings Corp.","Consumer Cyclical","Packaging & Containers","2025-05-31","280496556.0",NULL
"PACS","PACS Group, Inc.","Financial Services","Financial - Conglomerates",NULL,"1620053100.0",NULL
"PACW","PacWest Bancorp","Financial Services","Banks - Regional",NULL,"904521020.0",NULL
"PACWP","PacWest Bancorp","Financial Services","Banks - Regional",NULL,"904521015.0",NULL
"PACX","Pioneer Merger Corp.","Financial Services","Shell Companies",NULL,"513187480.0",NULL
"PAG","Penske Automotive Group, Inc.","Consumer Cyclical","Auto - Dealerships","2025-05-31","10863527912.0",NULL
"PAGP","Plains GP Holdings, L.P.","Energy","Oil & Gas Midstream",NULL,"3610805440.0",NULL
"PAGS","PagSeguro Digital Ltd.","Technology","Software - Infrastructure",NULL,"3006028863.0",NULL
"PAHC","Phibro Animal Health Corporation","Healthcare","Drug Manufacturers - Specialty & Generic",NULL,"986587994.0",NULL
"PAI","Western Asset Investment Grade Income Fund Inc.","Financial Services","Asset Management - Income",NULL,"117551661.0",NULL
"PAIC","Petra Acquisition, Inc.","Financial Services","Shell Companies",NULL,"29714714.0",NULL
"PAL","Proficient Auto Logistics, Inc. Common Stock","Industrials","Integrated Freight & Logistics",NULL,"216552920.0",NULL
"PALI","Palisade Bio, Inc.","Healthcare","Biotechnology",NULL,"3215483.0",NULL
"PALT","Paltalk, Inc.","Technology","Software - Application",NULL,"18751090.0",NULL
"PAM","Pampa Energía S.A.","Utilities","Independent Power Producers",NULL,"4004419091.0",NULL
